mode_rank,eigen_index,omega_sq,omega,Omega_FEM,Omega_exact,matched_m,matched_n,MAC,relative_residual,residual_ok
184.0,184.0,3.0453379428355488e10,174508.96661305256,5766.722668532291,2921.40290272245,10.0,14.0,0.3231495812392466,7.657209566097129e-7,1.0
185.0,185.0,3.0625917266335575e10,175002.62074133512,5783.035678157143,2921.40290272245,14.0,10.0,0.3322385209085555,8.601475565922438e-7,1.0
186.0,186.0,3.2339556894786346e10,179832.02410801683,5942.625356616946,2733.880419101752,9.0,14.0,0.34273547638535173,6.665040305600659e-7,1.0
187.0,187.0,3.2339558690091858e10,179832.0290996347,5942.625521567072,2733.880419101752,14.0,9.0,0.34273561837286676,6.672752072030224e-7,1.0
188.0,188.0,3.3427473254102463e10,182831.8168539121,6041.754777668478,2566.097144283233,8.0,14.0,0.35180867348864986,6.499402484109387e-7,1.0
189.0,189.0,3.347202734142505e10,182953.62073876825,6045.77983860115,2566.097144283233,14.0,8.0,0.359635386014895,7.271201357780295e-7,1.0
190.0,190.0,3.4102178036041744e10,184667.75039524835,6102.423978662707,2418.0530782668925,14.0,7.0,0.36872602686027256,6.558265115454163e-7,1.0
191.0,191.0,3.410217893284889e10,184667.75282341227,6102.424058902412,2418.0530782668925,7.0,14.0,0.3687259019312357,6.687571577385113e-7,1.0
192.0,192.0,3.44638337738921e10,185644.37447413293,6134.6969347385175,2289.748221052731,14.0,6.0,0.3788203113275685,5.684302002370739e-7,1.0
193.0,193.0,3.447367046687453e10,185670.86596144945,6135.572357150308,2289.748221052731,6.0,14.0,0.38564555185547333,5.477149603519912e-7,1.0
194.0,194.0,3.46624170225037e10,186178.45477526044,6152.3458443567715,2181.1825726407483,5.0,14.0,0.39560154383685836,6.780029249972443e-7,1.0
195.0,195.0,3.466241718590092e10,186178.45521407927,6152.345858857725,2181.1825726407483,14.0,5.0,0.3955824025938096,5.120995257070163e-7,1.0
196.0,196.0,3.4755584582751564e10,186428.497238892,6160.60860340638,2092.356133030944,14.0,4.0,0.4056834607454683,6.043980027515478e-7,1.0
197.0,197.0,3.475709235067764e10,186432.54101866885,6160.742231820772,2092.356133030944,14.0,4.0,0.41033779406966286,5.265827641931152e-7,1.0
198.0,198.0,3.4795285206045235e10,186534.9436594796,6164.126170431734,2023.2689022233185,3.0,14.0,0.4134908792591827,1.226900576147197e-6,0.0
199.0,199.0,3.479528617406297e10,186534.94625421526,6164.126256175871,2023.2689022233185,14.0,3.0,0.4127716935752863,6.427079487897033e-7,1.0
200.0,200.0,3.480710339209698e10,186566.6191795761,6165.172901401054,1973.9208802178716,14.0,2.0,0.45648970460108385,6.296937691879403e-7,1.0
201.0,201.0,3.480718859739308e10,186566.84753029697,6165.180447347282,1973.9208802178716,14.0,2.0,0.4450956653621123,2.5530046678158173e-6,0.0
202.0,202.0,3.480767171063656e10,186568.14227149435,6165.223232618192,1944.3120670146036,14.0,1.0,0.45208257483815417,2.691924768892327e-6,0.0
203.0,203.0,3.48076811467041e10,186568.16756002107,6165.224068288262,1944.3120670146036,1.0,14.0,0.4648072266278585,4.2101217661887233e-7,1.0
204.0,204.0,3.852516848627251e10,196278.29346688467,6486.099289018753,3414.883122776918,11.0,15.0,0.24849374470230076,7.398001088538812e-7,1.0
205.0,205.0,3.8651538043401566e10,196599.94415920257,6496.728372295898,3414.883122776918,15.0,11.0,0.25260351269530706,8.795238240598036e-7,1.0
206.0,206.0,4.594751017030932e10,214353.70342102635,7083.408861980069,3207.6214303540414,10.0,15.0,0.29060673920115365,5.362035955031736e-7,1.0
207.0,207.0,4.5947512061494194e10,214353.70783239134,7083.409007755492,3207.6214303540414,15.0,10.0,0.29060676503309757,6.699070190520791e-7,1.0
208.0,208.0,5.176853802561759e10,227527.00504691215,7518.726190251537,3020.0989467333434,15.0,9.0,0.3220149940785258,5.26498316036677e-7,1.0
209.0,209.0,5.1846402597444405e10,227698.05136944936,7524.378488380902,3020.0989467333434,9.0,15.0,0.3255358729646872,4.851459101909818e-7,1.0
210.0,210.0,5.631205299772172e10,237301.60765937032,7841.7320710103395,3483.9703535845433,8.0,17.0,0.36476970751965093,4.4050880502914913e-7,1.0
211.0,211.0,5.6312053008903305e10,237301.60768293016,7841.732071788885,3483.9703535845433,17.0,8.0,0.3647696672537742,4.481480094909793e-7,1.0
212.0,212.0,5.96855446062459e10,244306.251672457,8073.20349737454,3335.926287568203,7.0,17.0,0.3991826193266459,3.964895210582176e-7,1.0
213.0,213.0,5.972397074809451e10,244384.88240497716,8075.801883213778,3335.926287568203,17.0,7.0,0.4005248925784813,4.371998460967007e-7,1.0
214.0,214.0,6.2228761887865295e10,249456.933934227,8243.409972914662,3207.6214303540414,6.0,17.0,0.46329525426919393,3.530515867745554e-7,1.0
215.0,215.0,6.222876392508195e10,249456.93801753028,8243.410107849146,3207.6214303540414,17.0,6.0,0.4632951959814486,3.3801434029203035e-7,1.0
216.0,216.0,6.4079691833728905e10,253139.66862925477,8365.107499753483,3099.0557819420583,5.0,17.0,0.451929771024519,3.099464508089413e-7,1.0
217.0,217.0,6.409560597030537e10,253171.1001878085,8366.146168910358,3099.0557819420583,17.0,5.0,0.45232531456412156,3.3236803430781105e-7,1.0
218.0,218.0,6.5436755553771706e10,255806.08975114668,8453.220514379043,3010.229342332254,17.0,4.0,0.6695304390211061,2.978014781683439e-7,1.0
219.0,219.0,6.54367566732664e10,255806.0919393172,8453.220586688065,3010.229342332254,4.0,17.0,0.6695304083483262,3.2054610744101613e-7,1.0
220.0,220.0,6.638617224319773e10,257655.14208569122,8514.323231447812,2941.1421115246285,3.0,17.0,0.4837345850262579,3.520471793626222e-7,1.0
221.0,221.0,6.6391148852213165e10,257664.79940460078,8514.642361638964,2941.1421115246285,17.0,3.0,0.483753368367725,2.495313268010355e-7,1.0
222.0,222.0,6.702043457417828e10,258883.05192534,8554.900031853247,2891.794089519182,17.0,2.0,0.6825477120713797,3.349169382596002e-7,1.0
223.0,223.0,6.702043683615134e10,258883.05629405595,8554.900176219315,2891.794089519182,2.0,17.0,0.6825476869390381,2.0450718180946755e-7,1.0
224.0,224.0,6.73812229064506e10,259578.933864924,8577.895745102294,2862.1852763159136,17.0,1.0,0.6127115251669307,9.334398831335627e-7,1.0
225.0,225.0,6.738173199357241e10,259579.9144648376,8577.92814944151,2862.1852763159136,1.0,17.0,0.6127184324275019,9.260467027135676e-7,1.0
226.0,226.0,1.178210153304924e11,343250.65962135076,11342.863339602469,3651.7536284030625,9.0,17.0,0.003025159256353574,8.938935193323175e-6,0.0
227.0,227.0,1.1802033152649487e11,343540.87315266416,11352.453568587383,3839.27611202376,10.0,17.0,0.0009609420483757876,2.9655957905665107e-6,0.0
228.0,228.0,1.1802033243935469e11,343540.8744812685,11352.453612491676,3839.27611202376,10.0,17.0,0.0009609414823423014,1.90038678030553e-5,0.0
229.0,229.0,1.1990289453935019e11,346269.9734879566,11442.637844350855,2230.530594646195,15.0,1.0,0.0016038818929045688,8.487704031050994e-6,0.0
230.0,230.0,1.2228105002218863e11,349687.07442825026,11555.557391326045,2260.139407849463,15.0,2.0,0.006056867413222891,1.038782339080539e-6,0.0
231.0,231.0,1.222810505813696e11,349687.07522779505,11555.55741774734,2260.139407849463,2.0,15.0,0.006056867112480264,5.4394882267148454e-6,0.0
232.0,232.0,1.2701720428681279e11,356394.7310031572,11777.214742085649,2941.1421115246285,17.0,3.0,0.01251870858028547,1.2738278292872376e-6,0.0
233.0,233.0,1.2897725441873238e11,359134.03405794385,11867.736171033452,2309.48742985491,3.0,15.0,0.01384979295543096,4.372392912825446e-6,0.0
234.0,234.0,1.3607247886749065e11,368880.0331645651,12189.796836834475,2378.5746606625353,4.0,15.0,0.022609272869255514,6.702653835835587e-7,1.0
235.0,235.0,1.3607247887549466e11,368880.0331754142,12189.796837192987,2378.5746606625353,15.0,4.0,0.022609272639844736,1.1288899829291058e-6,0.0
236.0,236.0,1.4613538361469202e11,382276.5799976399,12632.491397473566,3099.0557819420583,17.0,5.0,0.03424123261145828,5.019991182624763e-6,0.0
237.0,237.0,1.4831550363099457e11,385117.51924704044,12726.37143749333,2467.4011002723396,5.0,15.0,0.03555342971890009,3.7168992816835376e-6,0.0
238.0,238.0,1.613602359472876e11,401696.6964605106,13274.237366208201,3207.6214303540414,17.0,6.0,0.04742516889126028,2.2514188868876717e-6,0.0
239.0,239.0,1.6136023680927643e11,401696.69753344555,13274.23740166379,3207.6214303540414,6.0,17.0,0.047425169516763434,6.084195326112521e-6,0.0
240.0,240.0,1.7832881415888464e11,422289.9645491053,13954.750626990866,3335.926287568203,17.0,7.0,0.06422693493230482,6.128627697626325e-7,1.0
241.0,241.0,1.8086685761242334e11,425284.44318176433,14053.704440921128,2704.2716058984843,7.0,15.0,0.06238880097075863,2.713411360395624e-6,0.0
242.0,242.0,2.015384190282035e11,448930.30531275505,14835.091963948122,3483.9703535845433,17.0,8.0,0.07907459420149208,1.1674706916656026e-6,0.0
243.0,243.0,2.0153842046303073e11,448930.3069108063,14835.092016756402,3483.9703535845433,8.0,17.0,0.07907459465191846,4.7622060346508326e-6,0.0
244.0,244.0,2.1989796091562585e11,468932.789337263,15496.082515263766,3829.4065076226707,18.0,8.0,0.006365833472902441,4.120730199708558e-6,0.0
245.0,245.0,2.2388964332973904e11,473169.7827733075,15636.095756808187,3997.18978244119,9.0,18.0,0.0016159532284809532,9.821969424862104e-6,0.0
246.0,246.0,2.2388964395934543e11,473169.78343861457,15636.09577879354,3997.18978244119,9.0,18.0,0.0016159540722071773,6.008091387581462e-6,0.0
247.0,247.0,2.2396029861199966e11,473244.43854312715,15638.562788322448,3355.665496370382,14.0,12.0,0.00027511604947349106,4.566373442507192e-6,0.0
248.0,248.0,2.2486271278363034e11,474196.9135112863,15670.037726812412,1973.9208802178716,14.0,2.0,0.002871558155050605,2.11017459351014e-6,0.0
249.0,249.0,2.2763854165037836e11,477114.80971604557,15766.460841996632,3651.7536284030625,17.0,9.0,0.10014678659871382,9.786333161876273e-7,1.0
250.0,250.0,2.2771188115195056e11,477191.6608155999,15769.000419111224,1973.9208802178716,2.0,14.0,0.0051287693988599095,3.595248432840257e-6,0.0
251.0,251.0,2.2976868074911603e11,479341.9246728957,15840.05679844724,2023.2689022233185,14.0,3.0,0.011147139569043004,2.5881824184770786e-6,0.0
252.0,252.0,2.2976868116315613e11,479341.9251047796,15840.056812719027,2023.2689022233185,3.0,14.0,0.011147139976692012,4.568747523081411e-6,0.0
253.0,253.0,2.3072266650305026e11,480335.9933453356,15872.906218501099,3651.7536284030625,9.0,17.0,0.09572644884990132,2.6739391414455935e-6,0.0
254.0,254.0,2.3347533225330203e11,483192.85203043104,15967.31232301184,3355.665496370382,4.0,18.0,0.01701738471164106,2.0161256882943046e-6,0.0
255.0,255.0,2.3716454217827936e11,486995.42315947835,16092.96989553765,2092.356133030944,14.0,4.0,0.02001741599564316,3.92099131776775e-6,0.0
256.0,256.0,2.4231736115423502e11,492257.4135086591,16266.85459394116,2181.1825726407483,5.0,14.0,0.03360920756959486,1.373537713719906e-6,0.0
257.0,257.0,2.4231736159360974e11,492257.41395494464,16266.854608688853,2181.1825726407483,14.0,5.0,0.03360920816016356,4.732332752882653e-6,0.0
258.0,258.0,2.49873922831787e11,499873.9069323253,16518.54484306385,3553.057584392169,18.0,6.0,0.03911811235458602,1.7719037625390368e-6,0.0
259.0,259.0,2.5424873534962326e11,504230.8353815971,16662.521387886907,2289.748221052731,6.0,14.0,0.04136946312967954,5.9399397780660615e-6,0.0
260.0,260.0,2.6045851530128342e11,510351.3645531708,16864.776865081894,3207.6214303540414,15.0,10.0,0.11696565191241694,1.847263146078537e-6,0.0
261.0,261.0,2.6045851587364948e11,510351.36511392763,16864.77688361234,3839.27611202376,10.0,17.0,0.15316711123385168,4.601280035752881e-6,0.0
262.0,262.0,2.6506376153437228e11,514843.43400141783,17013.21920141907,3207.6214303540414,15.0,10.0,0.037190480451450285,1.0395357783452777e-6,0.0
263.0,263.0,2.6506376156316132e11,514843.43402937683,17013.219202342985,3839.27611202376,10.0,17.0,0.03734040842904789,1.896033007866485e-6,0.0
264.0,264.0,2.760995269143532e11,525451.736046569,17363.775032822603,3829.4065076226707,18.0,8.0,0.06744621534628785,1.647729257466147e-6,0.0
265.0,265.0,2.8144726748579474e11,530516.0388581996,17531.127062869855,2566.097144283233,8.0,14.0,0.06458960601385769,4.104211260597375e-6,0.0
266.0,266.0,2.964021233520752e11,544428.2536313442,17990.862088862392,3997.18978244119,9.0,18.0,0.08440228914854242,1.1538386234205825e-6,0.0
267.0,267.0,2.964021233620622e11,544428.2536405162,17990.862089165486,3997.18978244119,9.0,18.0,0.07854478125945359,2.217484610628882e-6,0.0
268.0,268.0,2.9680755113225916e11,544800.4691006233,18003.16210659747,3414.883122776918,11.0,15.0,0.09497734627102668,9.228095765823729e-7,1.0
269.0,269.0,3.006597438793956e11,548324.4877619416,18119.61479492045,3414.883122776918,15.0,11.0,0.11469410743381118,4.224382951831602e-6,0.0
270.0,270.0,3.144017335357468e11,560715.3765822254,18529.0769608482,2921.40290272245,14.0,10.0,0.0651446918363186,2.022024531050469e-6,0.0
271.0,271.0,3.213215213601628e11,566852.2923656239,18731.873940567122,2921.40290272245,10.0,14.0,0.08470716874153822,6.035151437224071e-6,0.0
272.0,272.0,3.3632720679542004e11,579937.2438423145,19164.271700761255,2615.44516628868,16.0,3.0,0.031236026704923273,9.804879394761119e-7,1.0
273.0,273.0,3.3632720687948267e11,579937.24391479,19164.27170315624,2615.44516628868,3.0,16.0,0.031236021593845774,1.91858337190002e-6,0.0
274.0,274.0,3.365873180791923e11,580161.4586295718,19171.680973312643,2566.097144283233,2.0,16.0,0.13164531719191616,2.126727695522678e-6,0.0
275.0,275.0,3.3797200062946747e11,581353.5934605268,19211.07557341281,2536.488331079965,1.0,16.0,0.2971565960901392,2.4953127611770465e-6,0.0
276.0,276.0,3.379720006693902e11,581353.5934948628,19211.07557454746,2536.488331079965,1.0,16.0,0.29715664308837314,2.394148456714829e-6,0.0
277.0,277.0,3.384531796990037e11,581767.2899871595,19224.746350246394,2566.097144283233,16.0,2.0,0.40928509027827653,2.7279721608281447e-6,0.0
278.0,278.0,3.393146517560435e11,582507.2117631193,19249.197378529825,2615.44516628868,16.0,3.0,0.12670299031896426,1.5924833001466718e-6,0.0
279.0,279.0,3.393146522843733e11,582507.2122166157,19249.197393515806,2615.44516628868,3.0,16.0,0.12670303526144963,3.4508788912307937e-6,0.0
280.0,280.0,3.403043397507204e11,583356.100294426,19277.249259367545,2566.097144283233,2.0,16.0,0.2685142521386021,2.7688116402472192e-6,0.0
281.0,281.0,3.4182261380530383e11,584655.9790212564,19320.204302113158,2684.5323970963054,4.0,16.0,0.31065911461361084,3.2813369769620152e-6,0.0
282.0,282.0,3.4281222107895337e11,585501.6832417763,19348.15095605306,2615.44516628868,3.0,16.0,0.1191493496609772,1.0042806102298833e-6,0.0
283.0,283.0,3.4281222149972e11,585501.6836010978,19348.15096792699,2615.44516628868,16.0,3.0,0.1191492993171288,3.5568104100034473e-6,0.0
284.0,284.0,3.454384490977509e11,587740.1203744313,19422.121058595632,2773.3588367061097,5.0,16.0,0.11989118173458745,1.6313544901070875e-6,0.0
285.0,285.0,3.4543844912318274e11,587740.1203960665,19422.12105931058,2773.3588367061097,16.0,5.0,0.11989117323275059,3.1504119869146325e-6,0.0
286.0,286.0,3.46930890834639e11,589008.3962344162,19464.031771229354,2684.5323970963054,4.0,16.0,0.23881445554089117,1.7576273410256686e-6,0.0
287.0,287.0,3.487238098857822e11,590528.4158156847,19514.261461691913,2881.9244851180924,16.0,6.0,0.25284830579647144,2.8065579277811824e-6,0.0
288.0,288.0,3.531540678080112e11,594267.6735344194,19637.826815774402,3010.229342332254,7.0,16.0,0.1792516515693054,8.970736909828015e-7,1.0
289.0,289.0,3.5315406803079266e11,594267.6737218613,19637.8268219685,3010.229342332254,16.0,7.0,0.17925166130024486,2.1633698758086674e-6,0.0
290.0,290.0,3.578315817848403e11,598190.2555080953,19767.4501974596,2881.9244851180924,6.0,16.0,0.2291914491700572,2.8693115234939678e-5,0.0
291.0,291.0,3.6018818282783435e11,600156.7985350448,19832.43544419079,3158.273408348595,16.0,8.0,0.2082660752867737,3.0668664801120296e-6,0.0
292.0,292.0,3.6601210975110565e11,604989.3468079465,19992.129047407816,3355.665496370382,12.0,14.0,0.06121993322654257,2.0384307557462205e-6,0.0
293.0,293.0,3.671540424223321e11,605932.3744629694,20023.2917954363,3010.229342332254,16.0,7.0,0.1808103790959232,2.952981560316347e-6,0.0
294.0,294.0,3.6715404253034125e11,605932.3745520958,20023.29179838152,3010.229342332254,7.0,16.0,0.1808103873130144,1.0353529419441484e-6,0.0
295.0,295.0,3.732659478620174e11,610954.947489598,20189.26484707462,3355.665496370382,14.0,12.0,0.08010519593751957,3.5785454004351476e-6,0.0
296.0,296.0,3.764553301689561e11,613559.5571490645,20275.335275760546,3158.273408348595,16.0,8.0,0.1845328248090264,5.898358504333836e-6,0.0
297.0,297.0,3.7796840101325226e11,614791.3475426051,20316.040310711913,4046.537804446637,7.0,19.0,0.005158796303225366,1.977933346513302e-6,0.0
298.0,298.0,3.7931438852709705e11,615885.0448964458,20352.18200271386,3513.5791667878116,16.0,10.0,0.17665408073946165,2.7759669358859683e-6,0.0
299.0,299.0,3.8287419351733575e11,618768.2874205301,20447.459972351837,3335.926287568203,13.0,13.0,0.04151672815367814,3.302992913966997e-6,0.0
300.0,300.0,3.870040765383021e11,622096.5170600958,20557.4427295767,3326.0566831671135,16.0,9.0,0.19253504990231848,2.6609589131528953e-6,0.0
301.0,301.0,3.87004076690516e11,622096.5171824353,20557.442733619457,3326.0566831671135,9.0,16.0,0.1925350310048589,2.7831786149673803e-6,0.0
302.0,302.0,3.9588593839262e11,629194.6744789088,20792.004346015827,3720.840859210688,11.0,16.0,0.05751167996362502,3.652885330429181e-6,0.0
303.0,303.0,3.958859385324803e11,629194.674590051,20792.00434968857,3720.840859210688,11.0,16.0,0.05751165395401024,3.0951867915340196e-6,0.0
304.0,304.0,3.999656780519465e11,632428.3975692003,20898.864094316836,3513.5791667878116,10.0,16.0,0.23475031554576878,1.4550067268212508e-5,0.0
305.0,305.0,4.030191158836613e11,634837.8658237561,20978.48599267731,3513.5791667878116,16.0,10.0,0.16003407302859893,3.308773574171901e-6,0.0
306.0,306.0,4.149324138781247e11,644152.4771962961,21286.291268206216,3720.840859210688,11.0,16.0,0.19062568455944467,5.577066649990196e-7,1.0
307.0,307.0,4.149324138920725e11,644152.4772071225,21286.29126856398,3720.840859210688,11.0,16.0,0.19062576007205018,9.719896299367271e-7,1.0
308.0,308.0,4.153469622107968e11,644474.1749758456,21296.921907500862,3020.0989467333434,15.0,9.0,0.010832973567669275,1.1600720522684444e-7,1.0
309.0,309.0,4.1717085959173096e11,645887.6524533744,21343.6308690478,3355.665496370382,14.0,12.0,0.010649030304265285,1.2953777540711911e-6,0.0
310.0,310.0,4.192974238997569e11,647531.793736614,21397.962213690687,3602.405606397616,13.0,14.0,0.01360981817564143,9.273236207378486e-7,1.0
311.0,311.0,4.192974240200889e11,647531.79382953,21397.962216761134,3602.405606397616,13.0,14.0,0.013609837393647198,3.0073968204433164e-6,0.0
312.0,312.0,4.285214433426085e11,654615.4927456335,21632.046045858177,3513.5791667878116,10.0,16.0,0.024490298249673605,8.093860686542228e-6,0.0
313.0,313.0,4.289779488183484e11,654964.0820826348,21643.565328051576,3355.665496370382,12.0,14.0,0.021393244427421344,1.6544448030761654e-6,0.0
314.0,314.0,4.2950638611604987e11,655367.367295664,21656.892058620193,3602.405606397616,13.0,14.0,0.04799372435819176,1.8150376507457813e-7,1.0
315.0,315.0,4.2950638685063025e11,655367.3678560981,21656.89207713997,3602.405606397616,13.0,14.0,0.04799373465390522,5.36752188299691e-7,1.0
316.0,316.0,4.29735282027497e11,655541.9757936917,21662.66207034645,3651.7536284030625,9.0,17.0,0.011226596059355555,8.596201652009771e-7,1.0
317.0,317.0,4.341549224440915e11,658904.3348196242,21773.772647590216,3641.884024001973,12.0,15.0,0.11712377625570525,2.80581450564314e-6,0.0
318.0,318.0,4.3415492249825165e11,658904.3348607229,21773.77264894834,3641.884024001973,12.0,15.0,0.1171237487612439,3.460160815361589e-7,1.0
319.0,319.0,4.351166489250892e11,659633.7233079348,21797.87559892471,3335.926287568203,13.0,13.0,0.1148810341684128,2.4956108974030743e-7,1.0
320.0,320.0,4.3635298638814526e11,660570.1979261138,21828.821799076894,3414.883122776918,11.0,15.0,0.1471308768879327,8.963262508774975e-8,1.0
321.0,321.0,4.383775308969976e11,662100.846470534,21879.40272812586,3414.883122776918,15.0,11.0,0.13726866921592298,1.7516660887568966e-7,1.0
322.0,322.0,4.398774454518635e11,663232.572671053,21916.801099463282,3839.27611202376,10.0,17.0,0.2682863019471448,7.37909126126026e-8,1.0
323.0,323.0,4.3987744583601105e11,663232.5729606553,21916.801109033313,3839.27611202376,10.0,17.0,0.2682863113340043,1.6293933751670403e-7,1.0
324.0,324.0,4.4195091283311554e11,664793.8874817634,21968.395408262342,3839.27611202376,10.0,17.0,0.03533258949993735,8.717493579512223e-7,1.0
325.0,325.0,4.419509129389666e11,664793.8875613754,21968.395410893158,3839.27611202376,10.0,17.0,0.03533260788133818,6.364789918910867e-7,1.0
326.0,326.0,4.424484925892604e11,665168.0183151175,21980.75872001402,3355.665496370382,14.0,12.0,0.050852143404690894,2.6377908592974627e-6,0.0
327.0,327.0,4.4298748022221136e11,665573.0464961838,21994.14304769919,3651.7536284030625,17.0,9.0,0.14707616515751254,8.459399340593565e-7,1.0
328.0,328.0,4.438520978045828e11,666222.2585628484,22015.59653524302,3651.7536284030625,17.0,9.0,0.09457218034738615,1.1448955503210197e-7,1.0
329.0,329.0,4.4463600454078235e11,666810.3212614382,22035.02931603528,3651.7536284030625,9.0,17.0,0.3410343269339865,1.287518729893867e-7,1.0
330.0,330.0,4.4779880795708295e11,669177.710296064,22113.260688761722,3483.9703535845433,17.0,8.0,0.362400039366991,6.068355238771024e-8,1.0
331.0,331.0,4.4779880844707184e11,669177.7106621767,22113.26070086007,3483.9703535845433,8.0,17.0,0.36240002847497194,9.404277745140189e-8,1.0
332.0,332.0,4.4908526923076514e11,670138.2463572462,22145.00200948276,2704.2716058984843,15.0,7.0,0.016093789821356272,1.5714613112475221e-6,0.0
333.0,333.0,4.502388356540594e11,670998.387221653,22173.425728430706,3513.5791667878116,16.0,10.0,0.013275558661078355,6.102197216851282e-6,0.0
334.0,334.0,4.512931143288444e11,671783.5323441953,22199.37118134426,3335.926287568203,17.0,7.0,0.3660991878651342,6.089590011454806e-8,1.0
335.0,335.0,4.5184546125504333e11,672194.5114734599,22212.952160631583,3335.926287568203,7.0,17.0,0.3741561579615839,1.0623002333917414e-7,1.0
336.0,336.0,4.5210223777881104e11,672385.4830220615,22219.26289629027,3207.6214303540414,6.0,17.0,0.024837493263714757,7.573097654980272e-8,1.0
337.0,337.0,4.521022377791893e11,672385.4830223428,22219.262896299566,3207.6214303540414,6.0,17.0,0.02483781083420863,6.307065156930575e-7,1.0
338.0,338.0,4.551771728120151e11,674668.1946053298,22294.696066794015,3513.5791667878116,10.0,16.0,0.021116540689732517,7.4616787930494054e-6,0.0
339.0,339.0,4.5539964621556525e11,674833.0506247936,22300.143803738065,3207.6214303540414,17.0,6.0,0.335447265903522,1.3359689594700143e-6,0.0
340.0,340.0,4.5539964659471375e11,674833.0509057138,22300.14381302119,3207.6214303540414,6.0,17.0,0.3354465212924456,9.519322861517061e-8,1.0
341.0,341.0,4.5573626371698804e11,675082.4125371568,22308.384073682944,3326.0566831671135,16.0,9.0,0.010917244895406521,7.292475934002674e-5,0.0
342.0,342.0,4.557362637416795e11,675082.4125554446,22308.38407428727,3720.840859210688,11.0,16.0,0.025736293195343124,1.7397700071959848e-6,0.0
343.0,343.0,4.572737249078255e11,676220.1748748891,22345.981911729577,3099.0557819420583,17.0,5.0,0.15298685023237643,2.044082465698722e-7,1.0
344.0,344.0,4.5785942320902466e11,676653.1040415204,22360.288239292775,3099.0557819420583,5.0,17.0,0.3890244483098869,7.514049230792601e-8,1.0
345.0,345.0,4.5884333630299945e11,677379.7578190534,22384.300820952063,2467.4011002723396,5.0,15.0,0.10800925523817453,8.645871013595036e-8,1.0
346.0,346.0,4.606173775211937e11,678687.9824493681,22427.531657610998,3010.229342332254,4.0,17.0,0.44745932718126014,8.891923333250815e-8,1.0
347.0,347.0,4.606173776836675e11,678687.982569065,22427.53166156643,3010.229342332254,17.0,4.0,0.4474593275575301,7.907799696014381e-8,1.0
348.0,348.0,4.6143481615572705e11,679289.935267502,22447.42344328306,3641.884024001973,12.0,15.0,0.06666237578302177,1.828120034977779e-7,1.0
349.0,349.0,4.614348161697658e11,679289.9352778353,22447.423443624528,3641.884024001973,12.0,15.0,0.06666253005400671,8.058380289834642e-7,1.0
350.0,350.0,4.6213076983281415e11,679802.0078175807,22464.345097452384,2941.1421115246285,3.0,17.0,0.33507824400353026,1.3483812808290615e-7,1.0
351.0,351.0,4.624969493870518e11,680071.2825778279,22473.243395884372,2941.1421115246285,17.0,3.0,0.4631171717345429,4.386551039010815e-8,1.0
352.0,352.0,4.638851453345076e11,681091.1431919428,22506.94512156819,2891.794089519182,17.0,2.0,0.48705131973686155,1.2912351709052917e-7,1.0
353.0,353.0,4.6388514549735724e11,681091.1433114934,22506.945125518792,2891.794089519182,2.0,17.0,0.48705131357943227,3.499711510772269e-8,1.0
354.0,354.0,4.6452405742051605e11,681560.0174749955,22522.439270718514,2862.1852763159136,1.0,17.0,0.2720918897330287,1.3370164996757687e-7,1.0
355.0,355.0,4.6470035489067413e11,681689.3389885705,22526.712754874294,2862.1852763159136,17.0,1.0,0.4964927557385291,4.150859666317512e-8,1.0
356.0,356.0,4.6530867832650604e11,682135.3812305194,22541.452409561913,2230.530594646195,1.0,15.0,0.04564437030791999,1.0579314163013074e-7,1.0
357.0,357.0,4.7089493148697217e11,686217.8455031406,22676.35916949133,3355.665496370382,14.0,12.0,0.1263279471293967,1.4654970545142135e-7,1.0
358.0,358.0,4.762405343073768e11,690101.8289407563,22804.707046214284,3335.926287568203,13.0,13.0,0.09550509316326883,1.4689883628187227e-7,1.0
359.0,359.0,4.765382653318101e11,690317.510520927,22811.83433532553,3641.884024001973,12.0,15.0,0.12000116594265922,1.5855924356269091e-7,1.0
360.0,360.0,4.7653826542965826e11,690317.5105917988,22811.834337667515,3641.884024001973,12.0,15.0,0.12000099947705942,2.3632206664930144e-7,1.0
361.0,361.0,4.792940062190576e11,692310.6284169394,22877.697759853607,3414.883122776918,15.0,11.0,0.19384898160347352,8.135732608496619e-8,1.0
362.0,362.0,4.897345539913708e11,699810.3700227446,23125.52989573594,3335.926287568203,13.0,13.0,0.08939302078727272,1.5017958891722268e-7,1.0
363.0,363.0,4.9041910895664655e11,700299.2995545879,23141.686779071613,3207.6214303540414,10.0,15.0,0.13041042334138464,8.311630786557761e-8,1.0
364.0,364.0,4.9041910909024927e11,700299.2996499777,23141.68678222381,3207.6214303540414,15.0,10.0,0.13041042255349738,1.2668038347165273e-7,1.0
365.0,365.0,4.937012950253591e11,702638.8083683957,23218.996838099876,3020.0989467333434,9.0,15.0,0.1317941138609421,7.505655661637199e-8,1.0
366.0,366.0,5.0013375378320624e11,707201.3530694114,23369.768058995818,3020.0989467333434,9.0,15.0,0.06797046380139918,1.5445710394543175e-7,1.0
367.0,367.0,5.0044451707876013e11,707421.0323977936,23377.027455388892,3355.665496370382,14.0,12.0,0.1442851111776105,4.4397865763708337e-7,1.0
368.0,368.0,5.006233838866479e11,707547.4428521722,23381.20474236132,2852.3156719148246,8.0,15.0,0.09887513073494793,3.2227423906910493e-7,1.0
