mode_rank,eigen_index,vtk_w_field,omega_sq,omega,node_row,node_id,x,y,w_normalized
19,19,w19,4.048586946289074e10,201211.00731046186,18,18,0.2500000000002257,0.5000000000012177,-0.14128160954339963
19,19,w19,4.048586946289074e10,201211.00731046186,19,19,0.25000000000063316,0.7500000000000954,-1.0
19,19,w19,4.048586946289074e10,201211.00731046186,20,20,0.49999999999953393,0.2500000000002257,0.1412815956377714
19,19,w19,4.048586946289074e10,201211.00731046186,21,21,0.5000000000003757,0.5000000000003757,2.118871553264339e-8
19,19,w19,4.048586946289074e10,201211.00731046186,22,22,0.5000000000012177,0.749999999999844,-0.14128161061580435
19,19,w19,4.048586946289074e10,201211.00731046186,23,23,0.7499999999995922,0.24999999999981837,0.9999999623181073
19,19,w19,4.048586946289074e10,201211.00731046186,24,24,0.749999999999844,0.49999999999953393,0.14128157772134162
19,19,w19,4.048586946289074e10,201211.00731046186,25,25,0.7500000000000953,0.7499999999995921,0.0
20,20,w20,4.048628064422264e10,201212.02907436385,1,1,0.0,0.0,-2.2195257358101988e-7
20,20,w20,4.048628064422264e10,201212.02907436385,2,2,1.0,0.0,9.781871125334887e-14
20,20,w20,4.048628064422264e10,201212.02907436385,3,3,1.0,1.0,2.2195277083565014e-7
20,20,w20,4.048628064422264e10,201212.02907436385,4,4,0.0,1.0,6.410664217017488e-14
20,20,w20,4.048628064422264e10,201212.02907436385,5,5,0.24999999999941094,0.0,-7.103722423671398e-8
20,20,w20,4.048628064422264e10,201212.02907436385,6,6,0.4999999999986921,0.0,1.888793421894883e-7
20,20,w20,4.048628064422264e10,201212.02907436385,7,7,0.7499999999993406,0.0,1.455928002081276e-7
20,20,w20,4.048628064422264e10,201212.02907436385,8,8,1.0,0.24999999999941094,-1.455926582613943e-7
20,20,w20,4.048628064422264e10,201212.02907436385,9,9,1.0,0.4999999999986921,-1.8887922325031859e-7
20,20,w20,4.048628064422264e10,201212.02907436385,10,10,1.0,0.7499999999993406,7.103737039650951e-8
20,20,w20,4.048628064422264e10,201212.02907436385,11,11,0.7500000000003471,1.0,7.103737133189365e-8
20,20,w20,4.048628064422264e10,201212.02907436385,12,12,0.5000000000020595,1.0,-1.8887918296634683e-7
20,20,w20,4.048628064422264e10,201212.02907436385,13,13,0.2500000000010405,1.0,-1.4559270388923761e-7
20,20,w20,4.048628064422264e10,201212.02907436385,14,14,0.0,0.7500000000003471,1.455927890691897e-7
20,20,w20,4.048628064422264e10,201212.02907436385,15,15,0.0,0.5000000000020595,1.8887922921957939e-7
20,20,w20,4.048628064422264e10,201212.02907436385,16,16,0.0,0.2500000000010405,-7.10372620656222e-8
20,20,w20,4.048628064422264e10,201212.02907436385,17,17,0.24999999999981837,0.25000000000063316,-0.999997654500165
20,20,w20,4.048628064422264e10,201212.02907436385,18,18,0.2500000000002257,0.5000000000012177,0.0448710969379127
20,20,w20,4.048628064422264e10,201212.02907436385,19,19,0.25000000000063316,0.7500000000000954,7.684426206760477e-7
20,20,w20,4.048628064422264e10,201212.02907436385,20,20,0.49999999999953393,0.2500000000002257,0.044871434589497015
20,20,w20,4.048628064422264e10,201212.02907436385,21,21,0.5000000000003757,0.5000000000003757,9.170563285826514e-7
20,20,w20,4.048628064422264e10,201212.02907436385,22,22,0.5000000000012177,0.749999999999844,-0.04486900826189472
20,20,w20,4.048628064422264e10,201212.02907436385,23,23,0.7499999999995922,0.24999999999981837,1.3655969185821498e-6
20,20,w20,4.048628064422264e10,201212.02907436385,24,24,0.749999999999844,0.49999999999953393,-0.04486907202395154
20,20,w20,4.048628064422264e10,201212.02907436385,25,25,0.7500000000000953,0.7499999999995921,1.0
21,21,w21,4.151870160292529e10,203761.3839836324,1,1,0.0,0.0,1.1557982341906708e-13
21,21,w21,4.151870160292529e10,203761.3839836324,2,2,1.0,0.0,-1.4425552071687095e-14
21,21,w21,4.151870160292529e10,203761.3839836324,3,3,1.0,1.0,5.2584860016536636e-14
21,21,w21,4.151870160292529e10,203761.3839836324,4,4,0.0,1.0,-1.679793402086102e-14
21,21,w21,4.151870160292529e10,203761.3839836324,5,5,0.24999999999941094,0.0,3.0663707446023914e-7
21,21,w21,4.151870160292529e10,203761.3839836324,6,6,0.4999999999986921,0.0,1.0527382358289082e-7
21,21,w21,4.151870160292529e10,203761.3839836324,7,7,0.7499999999993406,0.0,-4.166784837691572e-7
21,21,w21,4.151870160292529e10,203761.3839836324,8,8,1.0,0.24999999999941094,4.1667847571623843e-7
21,21,w21,4.151870160292529e10,203761.3839836324,9,9,1.0,0.4999999999986921,-1.0527381450389168e-7
21,21,w21,4.151870160292529e10,203761.3839836324,10,10,1.0,0.7499999999993406,-3.0663705425564424e-7
21,21,w21,4.151870160292529e10,203761.3839836324,11,11,0.7500000000003471,1.0,3.066370119715581e-7
21,21,w21,4.151870160292529e10,203761.3839836324,12,12,0.5000000000020595,1.0,1.0527391895390066e-7
21,21,w21,4.151870160292529e10,203761.3839836324,13,13,0.2500000000010405,1.0,-4.166784952093828e-7
21,21,w21,4.151870160292529e10,203761.3839836324,14,14,0.0,0.7500000000003471,4.1667846787267205e-7
21,21,w21,4.151870160292529e10,203761.3839836324,15,15,0.0,0.5000000000020595,-1.0527390471905277e-7
21,21,w21,4.151870160292529e10,203761.3839836324,16,16,0.0,0.2500000000010405,-3.066369485504832e-7
21,21,w21,4.151870160292529e10,203761.3839836324,17,17,0.24999999999981837,0.25000000000063316,1.1146176891892045e-6
21,21,w21,4.151870160292529e10,203761.3839836324,18,18,0.2500000000002257,0.5000000000012177,-0.9999996542688785
21,21,w21,4.151870160292529e10,203761.3839836324,19,19,0.25000000000063316,0.7500000000000954,-1.3950463859603232e-7
21,21,w21,4.151870160292529e10,203761.3839836324,20,20,0.49999999999953393,0.2500000000002257,1.0
21,21,w21,4.151870160292529e10,203761.3839836324,21,21,0.5000000000003757,0.5000000000003757,1.2159896851292878e-6
21,21,w21,4.151870160292529e10,203761.3839836324,22,22,0.5000000000012177,0.749999999999844,0.9999984869802242
21,21,w21,4.151870160292529e10,203761.3839836324,23,23,0.7499999999995922,0.24999999999981837,5.08987016876317e-7
21,21,w21,4.151870160292529e10,203761.3839836324,24,24,0.749999999999844,0.49999999999953393,-0.9999987795676045
21,21,w21,4.151870160292529e10,203761.3839836324,25,25,0.7500000000000953,0.7499999999995921,0.0
22,22,w22,4.254063178776417e10,206253.80429888843,1,1,0.0,0.0,-7.16317228544051e-15
22,22,w22,4.254063178776417e10,206253.80429888843,2,2,1.0,0.0,-7.821655456196409e-8
22,22,w22,4.254063178776417e10,206253.80429888843,3,3,1.0,1.0,7.805133212146591e-15
22,22,w22,4.254063178776417e10,206253.80429888843,4,4,0.0,1.0,7.821655521043422e-8
22,22,w22,4.254063178776417e10,206253.80429888843,5,5,0.24999999999941094,0.0,1.3789603120763812e-7
22,22,w22,4.254063178776417e10,206253.80429888843,6,6,0.4999999999986921,0.0,-1.7851955172701864e-8
22,22,w22,4.254063178776417e10,206253.80429888843,7,7,0.7499999999993406,0.0,7.3508927424768855e-9
22,22,w22,4.254063178776417e10,206253.80429888843,8,8,1.0,0.24999999999941094,7.350887877117898e-9
22,22,w22,4.254063178776417e10,206253.80429888843,9,9,1.0,0.4999999999986921,-1.7851936668775654e-8
22,22,w22,4.254063178776417e10,206253.80429888843,10,10,1.0,0.7499999999993406,1.3789602499176164e-7
22,22,w22,4.254063178776417e10,206253.80429888843,11,11,0.7500000000003471,1.0,-1.378960327574582e-7
22,22,w22,4.254063178776417e10,206253.80429888843,12,12,0.5000000000020595,1.0,1.7851947506693008e-8
22,22,w22,4.254063178776417e10,206253.80429888843,13,13,0.2500000000010405,1.0,-7.3509050867292655e-9
22,22,w22,4.254063178776417e10,206253.80429888843,14,14,0.0,0.7500000000003471,-7.350881376287678e-9
22,22,w22,4.254063178776417e10,206253.80429888843,15,15,0.0,0.5000000000020595,1.7851932277449035e-8
22,22,w22,4.254063178776417e10,206253.80429888843,16,16,0.0,0.2500000000010405,-1.3789602891787836e-7
22,22,w22,4.254063178776417e10,206253.80429888843,17,17,0.24999999999981837,0.25000000000063316,6.973968119075167e-8
22,22,w22,4.254063178776417e10,206253.80429888843,18,18,0.2500000000002257,0.5000000000012177,0.9999996142676548
22,22,w22,4.254063178776417e10,206253.80429888843,19,19,0.25000000000063316,0.7500000000000954,-0.8199161051671376
22,22,w22,4.254063178776417e10,206253.80429888843,20,20,0.49999999999953393,0.2500000000002257,-1.0
22,22,w22,4.254063178776417e10,206253.80429888843,21,21,0.5000000000003757,0.5000000000003757,9.326242225169358e-8
22,22,w22,4.254063178776417e10,206253.80429888843,22,22,0.5000000000012177,0.749999999999844,0.9999998568401273
22,22,w22,4.254063178776417e10,206253.80429888843,23,23,0.7499999999995922,0.24999999999981837,0.8199158252412686
22,22,w22,4.254063178776417e10,206253.80429888843,24,24,0.749999999999844,0.49999999999953393,-0.9999997809194677
22,22,w22,4.254063178776417e10,206253.80429888843,25,25,0.7500000000000953,0.7499999999995921,0.0
23,23,w23,4.258528416091317e10,206362.0220896112,1,1,0.0,0.0,-3.413861079629235e-8
23,23,w23,4.258528416091317e10,206362.0220896112,2,2,1.0,0.0,-6.832164458439941e-17
23,23,w23,4.258528416091317e10,206362.0220896112,3,3,1.0,1.0,3.4138603149927937e-8
23,23,w23,4.258528416091317e10,206362.0220896112,4,4,0.0,1.0,1.5268747133666424e-15
23,23,w23,4.258528416091317e10,206362.0220896112,5,5,0.24999999999941094,0.0,1.4211210542995808e-8
23,23,w23,4.258528416091317e10,206362.0220896112,6,6,0.4999999999986921,0.0,-5.359132504352322e-8
23,23,w23,4.258528416091317e10,206362.0220896112,7,7,0.7499999999993406,0.0,1.0879657588260889e-7
23,23,w23,4.258528416091317e10,206362.0220896112,8,8,1.0,0.24999999999941094,-1.0879657815568253e-7
23,23,w23,4.258528416091317e10,206362.0220896112,9,9,1.0,0.4999999999986921,5.359131863517905e-8
23,23,w23,4.258528416091317e10,206362.0220896112,10,10,1.0,0.7499999999993406,-1.4211222246133266e-8
23,23,w23,4.258528416091317e10,206362.0220896112,11,11,0.7500000000003471,1.0,-1.421122883315235e-8
23,23,w23,4.258528416091317e10,206362.0220896112,12,12,0.5000000000020595,1.0,5.359130599484165e-8
23,23,w23,4.258528416091317e10,206362.0220896112,13,13,0.2500000000010405,1.0,-1.0879655266854805e-7
23,23,w23,4.258528416091317e10,206362.0220896112,14,14,0.0,0.7500000000003471,1.0879655006478964e-7
23,23,w23,4.258528416091317e10,206362.0220896112,15,15,0.0,0.5000000000020595,-5.359130361503252e-8
23,23,w23,4.258528416091317e10,206362.0220896112,16,16,0.0,0.2500000000010405,1.4211241323215871e-8
23,23,w23,4.258528416091317e10,206362.0220896112,17,17,0.24999999999981837,0.25000000000063316,0.8277355424450483
23,23,w23,4.258528416091317e10,206362.0220896112,18,18,0.2500000000002257,0.5000000000012177,-0.9999999465743367
23,23,w23,4.258528416091317e10,206362.0220896112,19,19,0.25000000000063316,0.7500000000000954,-7.188134658218793e-8
23,23,w23,4.258528416091317e10,206362.0220896112,20,20,0.49999999999953393,0.2500000000002257,-0.99999992424379
23,23,w23,4.258528416091317e10,206362.0220896112,21,21,0.5000000000003757,0.5000000000003757,8.368941507023583e-8
23,23,w23,4.258528416091317e10,206362.0220896112,22,22,0.5000000000012177,0.749999999999844,0.9999998849436498
23,23,w23,4.258528416091317e10,206362.0220896112,23,23,0.7499999999995922,0.24999999999981837,-1.311374811859719e-7
23,23,w23,4.258528416091317e10,206362.0220896112,24,24,0.749999999999844,0.49999999999953393,1.0
23,23,w23,4.258528416091317e10,206362.0220896112,25,25,0.7500000000000953,0.7499999999995921,-0.8277356440729196
24,24,w24,4.2605007389004364e10,206409.8044885571,1,1,0.0,0.0,-8.223943467211737e-8
24,24,w24,4.2605007389004364e10,206409.8044885571,2,2,1.0,0.0,-7.324000037209383e-8
24,24,w24,4.2605007389004364e10,206409.8044885571,3,3,1.0,1.0,-8.223943468567003e-8
24,24,w24,4.2605007389004364e10,206409.8044885571,4,4,0.0,1.0,-7.32400017192211e-8
24,24,w24,4.2605007389004364e10,206409.8044885571,5,5,0.24999999999941094,0.0,3.198086327088821e-8
24,24,w24,4.2605007389004364e10,206409.8044885571,6,6,0.4999999999986921,0.0,1.2105616910379343e-7
24,24,w24,4.2605007389004364e10,206409.8044885571,7,7,0.7499999999993406,0.0,2.1203711612435648e-8
24,24,w24,4.2605007389004364e10,206409.8044885571,8,8,1.0,0.24999999999941094,2.1203718677475204e-8
24,24,w24,4.2605007389004364e10,206409.8044885571,9,9,1.0,0.4999999999986921,1.210561710740489e-7
24,24,w24,4.2605007389004364e10,206409.8044885571,10,10,1.0,0.7499999999993406,3.1980856184754516e-8
24,24,w24,4.2605007389004364e10,206409.8044885571,11,11,0.7500000000003471,1.0,3.198086236398112e-8
24,24,w24,4.2605007389004364e10,206409.8044885571,12,12,0.5000000000020595,1.0,1.2105616911415913e-7
24,24,w24,4.2605007389004364e10,206409.8044885571,13,13,0.2500000000010405,1.0,2.120371103082103e-8
24,24,w24,4.2605007389004364e10,206409.8044885571,14,14,0.0,0.7500000000003471,2.1203716397026906e-8
24,24,w24,4.2605007389004364e10,206409.8044885571,15,15,0.0,0.5000000000020595,1.2105616789618748e-7
24,24,w24,4.2605007389004364e10,206409.8044885571,16,16,0.0,0.2500000000010405,3.198085547381531e-8
24,24,w24,4.2605007389004364e10,206409.8044885571,17,17,0.24999999999981837,0.25000000000063316,0.0677805993620948
24,24,w24,4.2605007389004364e10,206409.8044885571,18,18,0.2500000000002257,0.5000000000012177,0.600991077562036
24,24,w24,4.2605007389004364e10,206409.8044885571,19,19,0.25000000000063316,0.7500000000000954,0.042249848172553034
24,24,w24,4.2605007389004364e10,206409.8044885571,20,20,0.49999999999953393,0.2500000000002257,0.6009910347733345
24,24,w24,4.2605007389004364e10,206409.8044885571,21,21,0.5000000000003757,0.5000000000003757,1.0
24,24,w24,4.2605007389004364e10,206409.8044885571,22,22,0.5000000000012177,0.749999999999844,0.6009911241982325
24,24,w24,4.2605007389004364e10,206409.8044885571,23,23,0.7499999999995922,0.24999999999981837,0.04224987301494155
24,24,w24,4.2605007389004364e10,206409.8044885571,24,24,0.749999999999844,0.49999999999953393,0.6009911101842526
24,24,w24,4.2605007389004364e10,206409.8044885571,25,25,0.7500000000000953,0.7499999999995921,0.06778059897903015
25,25,w25,4.294650337131986e10,207235.3815624153,1,1,0.0,0.0,-3.0326115517309366e-14
25,25,w25,4.294650337131986e10,207235.3815624153,2,2,1.0,0.0,4.445593822760738e-14
25,25,w25,4.294650337131986e10,207235.3815624153,3,3,1.0,1.0,8.497683075443385e-14
25,25,w25,4.294650337131986e10,207235.3815624153,4,4,0.0,1.0,6.2303945233606e-14
25,25,w25,4.294650337131986e10,207235.3815624153,5,5,0.24999999999941094,0.0,6.438563644273623e-6
25,25,w25,4.294650337131986e10,207235.3815624153,6,6,0.4999999999986921,0.0,1.1079690918190673e-7
25,25,w25,4.294650337131986e10,207235.3815624153,7,7,0.7499999999993406,0.0,-6.553173803223808e-6
25,25,w25,4.294650337131986e10,207235.3815624153,8,8,1.0,0.24999999999941094,6.553173694397212e-6
25,25,w25,4.294650337131986e10,207235.3815624153,9,9,1.0,0.4999999999986921,-1.1079720224202435e-7
25,25,w25,4.294650337131986e10,207235.3815624153,10,10,1.0,0.7499999999993406,-6.438563756706671e-6
25,25,w25,4.294650337131986e10,207235.3815624153,11,11,0.7500000000003471,1.0,6.4385637451356275e-6
25,25,w25,4.294650337131986e10,207235.3815624153,12,12,0.5000000000020595,1.0,1.1079702449942157e-7
25,25,w25,4.294650337131986e10,207235.3815624153,13,13,0.2500000000010405,1.0,-6.553174057864268e-6
25,25,w25,4.294650337131986e10,207235.3815624153,14,14,0.0,0.7500000000003471,6.553173982002989e-6
25,25,w25,4.294650337131986e10,207235.3815624153,15,15,0.0,0.5000000000020595,-1.107972869198943e-7
25,25,w25,4.294650337131986e10,207235.3815624153,16,16,0.0,0.2500000000010405,-6.4385636502158e-6
25,25,w25,4.294650337131986e10,207235.3815624153,17,17,0.24999999999981837,0.25000000000063316,6.146086524222696e-8
25,25,w25,4.294650337131986e10,207235.3815624153,18,18,0.2500000000002257,0.5000000000012177,-1.0
25,25,w25,4.294650337131986e10,207235.3815624153,19,19,0.25000000000063316,0.7500000000000954,-1.8403440678321962e-6
25,25,w25,4.294650337131986e10,207235.3815624153,20,20,0.49999999999953393,0.2500000000002257,0.9999923095871557
25,25,w25,4.294650337131986e10,207235.3815624153,21,21,0.5000000000003757,0.5000000000003757,1.4346337788108728e-6
25,25,w25,4.294650337131986e10,207235.3815624153,22,22,0.5000000000012177,0.749999999999844,0.9999961758413648
25,25,w25,4.294650337131986e10,207235.3815624153,23,23,0.7499999999995922,0.24999999999981837,-1.3802918897862993e-6
25,25,w25,4.294650337131986e10,207235.3815624153,24,24,0.749999999999844,0.49999999999953393,-0.999995303049686
25,25,w25,4.294650337131986e10,207235.3815624153,25,25,0.7500000000000953,0.7499999999995921,-0.0
26,26,w26,4.338935974118512e10,208301.12755620197,1,1,0.0,0.0,1.011559738748969e-8
26,26,w26,4.338935974118512e10,208301.12755620197,2,2,1.0,0.0,9.723712389528597e-9
26,26,w26,4.338935974118512e10,208301.12755620197,3,3,1.0,1.0,1.0115606979173e-8
26,26,w26,4.338935974118512e10,208301.12755620197,4,4,0.0,1.0,9.72371517422362e-9
26,26,w26,4.338935974118512e10,208301.12755620197,5,5,0.24999999999941094,0.0,6.612649633520357e-9
26,26,w26,4.338935974118512e10,208301.12755620197,6,6,0.4999999999986921,0.0,-1.5013657723990673e-8
26,26,w26,4.338935974118512e10,208301.12755620197,7,7,0.7499999999993406,0.0,-9.895029594075299e-9
26,26,w26,4.338935974118512e10,208301.12755620197,8,8,1.0,0.24999999999941094,-9.895024226804184e-9
26,26,w26,4.338935974118512e10,208301.12755620197,9,9,1.0,0.4999999999986921,-1.501365405673598e-8
26,26,w26,4.338935974118512e10,208301.12755620197,10,10,1.0,0.7499999999993406,6.612663941493268e-9
26,26,w26,4.338935974118512e10,208301.12755620197,11,11,0.7500000000003471,1.0,6.612662387700948e-9
26,26,w26,4.338935974118512e10,208301.12755620197,12,12,0.5000000000020595,1.0,-1.501365912312043e-8
26,26,w26,4.338935974118512e10,208301.12755620197,13,13,0.2500000000010405,1.0,-9.895007489896369e-9
26,26,w26,4.338935974118512e10,208301.12755620197,14,14,0.0,0.7500000000003471,-9.895035855233584e-9
26,26,w26,4.338935974118512e10,208301.12755620197,15,15,0.0,0.5000000000020595,-1.5013646941344988e-8
26,26,w26,4.338935974118512e10,208301.12755620197,16,16,0.0,0.2500000000010405,6.612653341815771e-9
26,26,w26,4.338935974118512e10,208301.12755620197,17,17,0.24999999999981837,0.25000000000063316,0.9999997068400268
26,26,w26,4.338935974118512e10,208301.12755620197,18,18,0.2500000000002257,0.5000000000012177,-0.19862901902547692
26,26,w26,4.338935974118512e10,208301.12755620197,19,19,0.25000000000063316,0.7500000000000954,-0.8069543664436079
26,26,w26,4.338935974118512e10,208301.12755620197,20,20,0.49999999999953393,0.2500000000002257,-0.19862908426418213
26,26,w26,4.338935974118512e10,208301.12755620197,21,21,0.5000000000003757,0.5000000000003757,0.09954376351444189
26,26,w26,4.338935974118512e10,208301.12755620197,22,22,0.5000000000012177,0.749999999999844,-0.19862913159958057
26,26,w26,4.338935974118512e10,208301.12755620197,23,23,0.7499999999995922,0.24999999999981837,-0.8069545479700101
26,26,w26,4.338935974118512e10,208301.12755620197,24,24,0.749999999999844,0.49999999999953393,-0.19862901277602157
26,26,w26,4.338935974118512e10,208301.12755620197,25,25,0.7500000000000953,0.7499999999995921,1.0
27,27,w27,4.450531380314948e10,210962.82564269347,1,1,0.0,0.0,3.356158439164304e-15
27,27,w27,4.450531380314948e10,210962.82564269347,2,2,1.0,0.0,3.353489923550121e-8
27,27,w27,4.450531380314948e10,210962.82564269347,3,3,1.0,1.0,6.119799325111974e-16
27,27,w27,4.450531380314948e10,210962.82564269347,4,4,0.0,1.0,-3.353490034127608e-8
27,27,w27,4.450531380314948e10,210962.82564269347,5,5,0.24999999999941094,0.0,4.6717796401401757e-8
27,27,w27,4.450531380314948e10,210962.82564269347,6,6,0.4999999999986921,0.0,1.5824675026065484e-8
27,27,w27,4.450531380314948e10,210962.82564269347,7,7,0.7499999999993406,0.0,6.076342532068208e-9
27,27,w27,4.450531380314948e10,210962.82564269347,8,8,1.0,0.24999999999941094,6.076344885725483e-9
27,27,w27,4.450531380314948e10,210962.82564269347,9,9,1.0,0.4999999999986921,1.5824676220401904e-8
27,27,w27,4.450531380314948e10,210962.82564269347,10,10,1.0,0.7499999999993406,4.671779116188949e-8
27,27,w27,4.450531380314948e10,210962.82564269347,11,11,0.7500000000003471,1.0,-4.6717795280231526e-8
27,27,w27,4.450531380314948e10,210962.82564269347,12,12,0.5000000000020595,1.0,-1.5824674403640422e-8
27,27,w27,4.450531380314948e10,210962.82564269347,13,13,0.2500000000010405,1.0,-6.0763403361250646e-9
27,27,w27,4.450531380314948e10,210962.82564269347,14,14,0.0,0.7500000000003471,-6.076344973404329e-9
27,27,w27,4.450531380314948e10,210962.82564269347,15,15,0.0,0.5000000000020595,-1.5824675016717e-8
27,27,w27,4.450531380314948e10,210962.82564269347,16,16,0.0,0.2500000000010405,-4.671779079768896e-8
27,27,w27,4.450531380314948e10,210962.82564269347,17,17,0.24999999999981837,0.25000000000063316,4.928574971478077e-8
27,27,w27,4.450531380314948e10,210962.82564269347,18,18,0.2500000000002257,0.5000000000012177,-0.4207455293619269
27,27,w27,4.450531380314948e10,210962.82564269347,19,19,0.25000000000063316,0.7500000000000954,-1.0
27,27,w27,4.450531380314948e10,210962.82564269347,20,20,0.49999999999953393,0.2500000000002257,0.42074562048267783
27,27,w27,4.450531380314948e10,210962.82564269347,21,21,0.5000000000003757,0.5000000000003757,1.159453120312688e-8
27,27,w27,4.450531380314948e10,210962.82564269347,22,22,0.5000000000012177,0.749999999999844,-0.4207456152686418
27,27,w27,4.450531380314948e10,210962.82564269347,23,23,0.7499999999995922,0.24999999999981837,0.9999999990237475
27,27,w27,4.450531380314948e10,210962.82564269347,24,24,0.749999999999844,0.49999999999953393,0.4207455334789634
27,27,w27,4.450531380314948e10,210962.82564269347,25,25,0.7500000000000953,0.7499999999995921,0.0
28,28,w28,4.454337071400129e10,211053.0045130874,1,1,0.0,0.0,4.4279578073738084e-8
28,28,w28,4.454337071400129e10,211053.0045130874,2,2,1.0,0.0,-1.3372554099564434e-15
28,28,w28,4.454337071400129e10,211053.0045130874,3,3,1.0,1.0,-4.4279583012636944e-8
28,28,w28,4.454337071400129e10,211053.0045130874,4,4,0.0,1.0,3.478201369424799e-15
28,28,w28,4.454337071400129e10,211053.0045130874,5,5,0.24999999999941094,0.0,7.393085351625451e-9
28,28,w28,4.454337071400129e10,211053.0045130874,6,6,0.4999999999986921,0.0,1.0162622419428115e-9
28,28,w28,4.454337071400129e10,211053.0045130874,7,7,0.7499999999993406,0.0,4.5032478297726505e-8
28,28,w28,4.454337071400129e10,211053.0045130874,8,8,1.0,0.24999999999941094,-4.5032474941411735e-8
28,28,w28,4.454337071400129e10,211053.0045130874,9,9,1.0,0.4999999999986921,-1.0162630274830706e-9
28,28,w28,4.454337071400129e10,211053.0045130874,10,10,1.0,0.7499999999993406,-7.3930814174158725e-9
28,28,w28,4.454337071400129e10,211053.0045130874,11,11,0.7500000000003471,1.0,-7.393081346146585e-9
28,28,w28,4.454337071400129e10,211053.0045130874,12,12,0.5000000000020595,1.0,-1.016264897438169e-9
28,28,w28,4.454337071400129e10,211053.0045130874,13,13,0.2500000000010405,1.0,-4.503247442059973e-8
28,28,w28,4.454337071400129e10,211053.0045130874,14,14,0.0,0.7500000000003471,4.503247563281814e-8
28,28,w28,4.454337071400129e10,211053.0045130874,15,15,0.0,0.5000000000020595,1.016264547035141e-9
28,28,w28,4.454337071400129e10,211053.0045130874,16,16,0.0,0.2500000000010405,7.393087672023619e-9
28,28,w28,4.454337071400129e10,211053.0045130874,17,17,0.24999999999981837,0.25000000000063316,0.9999999661213045
28,28,w28,4.454337071400129e10,211053.0045130874,18,18,0.2500000000002257,0.5000000000012177,0.35080469498269706
28,28,w28,4.454337071400129e10,211053.0045130874,19,19,0.25000000000063316,0.7500000000000954,2.2124036254841117e-8
28,28,w28,4.454337071400129e10,211053.0045130874,20,20,0.49999999999953393,0.2500000000002257,0.35080469655880825
28,28,w28,4.454337071400129e10,211053.0045130874,21,21,0.5000000000003757,0.5000000000003757,3.7808660266892513e-8
28,28,w28,4.454337071400129e10,211053.0045130874,22,22,0.5000000000012177,0.749999999999844,-0.3508046727207138
28,28,w28,4.454337071400129e10,211053.0045130874,23,23,0.7499999999995922,0.24999999999981837,1.281342076501463e-8
28,28,w28,4.454337071400129e10,211053.0045130874,24,24,0.749999999999844,0.49999999999953393,-0.3508046843395671
28,28,w28,4.454337071400129e10,211053.0045130874,25,25,0.7500000000000953,0.7499999999995921,-1.0
29,29,w29,4.545461145718907e10,213200.87114547414,1,1,0.0,0.0,9.243645993005302e-14
29,29,w29,4.545461145718907e10,213200.87114547414,2,2,1.0,0.0,-6.63716149815083e-14
29,29,w29,4.545461145718907e10,213200.87114547414,3,3,1.0,1.0,8.775163664433466e-14
29,29,w29,4.545461145718907e10,213200.87114547414,4,4,0.0,1.0,-3.953016506592266e-14
29,29,w29,4.545461145718907e10,213200.87114547414,5,5,0.24999999999941094,0.0,1.7466593479640214e-7
29,29,w29,4.545461145718907e10,213200.87114547414,6,6,0.4999999999986921,0.0,-2.8592483833509966e-7
29,29,w29,4.545461145718907e10,213200.87114547414,7,7,0.7499999999993406,0.0,1.920490488105068e-7
29,29,w29,4.545461145718907e10,213200.87114547414,8,8,1.0,0.24999999999941094,-1.920490338682915e-7
29,29,w29,4.545461145718907e10,213200.87114547414,9,9,1.0,0.4999999999986921,2.8592486059327057e-7
29,29,w29,4.545461145718907e10,213200.87114547414,10,10,1.0,0.7499999999993406,-1.7466592824726598e-7
29,29,w29,4.545461145718907e10,213200.87114547414,11,11,0.7500000000003471,1.0,1.7466567018639585e-7
29,29,w29,4.545461145718907e10,213200.87114547414,12,12,0.5000000000020595,1.0,-2.8592492499856537e-7
29,29,w29,4.545461145718907e10,213200.87114547414,13,13,0.2500000000010405,1.0,1.9204916218130516e-7
29,29,w29,4.545461145718907e10,213200.87114547414,14,14,0.0,0.7500000000003471,-1.9204912964953651e-7
29,29,w29,4.545461145718907e10,213200.87114547414,15,15,0.0,0.5000000000020595,2.859249192635529e-7
29,29,w29,4.545461145718907e10,213200.87114547414,16,16,0.0,0.2500000000010405,-1.746657076219114e-7
29,29,w29,4.545461145718907e10,213200.87114547414,17,17,0.24999999999981837,0.25000000000063316,2.642812418987105e-6
29,29,w29,4.545461145718907e10,213200.87114547414,18,18,0.2500000000002257,0.5000000000012177,0.9999992027415952
29,29,w29,4.545461145718907e10,213200.87114547414,19,19,0.25000000000063316,0.7500000000000954,-4.435097785562808e-7
29,29,w29,4.545461145718907e10,213200.87114547414,20,20,0.49999999999953393,0.2500000000002257,-0.9999950051564351
29,29,w29,4.545461145718907e10,213200.87114547414,21,21,0.5000000000003757,0.5000000000003757,1.2609164843476093e-6
29,29,w29,4.545461145718907e10,213200.87114547414,22,22,0.5000000000012177,0.749999999999844,-1.0
29,29,w29,4.545461145718907e10,213200.87114547414,23,23,0.7499999999995922,0.24999999999981837,-4.5925853360094184e-7
29,29,w29,4.545461145718907e10,213200.87114547414,24,24,0.749999999999844,0.49999999999953393,0.9999951113035674
29,29,w29,4.545461145718907e10,213200.87114547414,25,25,0.7500000000000953,0.7499999999995921,0.0
