mode_rank,eigen_index,vtk_w_field,omega_sq,omega,node_row,node_id,x,y,w_normalized
19,19,w19,1.8076107663844444e10,134447.4159805403,10,10,1.0,0.7499999999993406,1.677806327858642e-8
19,19,w19,1.8076107663844444e10,134447.4159805403,11,11,0.7500000000003471,1.0,-1.6778054295263956e-8
19,19,w19,1.8076107663844444e10,134447.4159805403,12,12,0.5000000000020595,1.0,4.08265139425381e-8
19,19,w19,1.8076107663844444e10,134447.4159805403,13,13,0.2500000000010405,1.0,-7.648227779537672e-8
19,19,w19,1.8076107663844444e10,134447.4159805403,14,14,0.0,0.7500000000003471,-7.648225900989435e-8
19,19,w19,1.8076107663844444e10,134447.4159805403,15,15,0.0,0.5000000000020595,4.082651257738722e-8
19,19,w19,1.8076107663844444e10,134447.4159805403,16,16,0.0,0.2500000000010405,-1.677806660793406e-8
19,19,w19,1.8076107663844444e10,134447.4159805403,17,17,0.24999999999981837,0.25000000000063316,-1.5128112233098708e-7
19,19,w19,1.8076107663844444e10,134447.4159805403,18,18,0.2500000000002257,0.5000000000012177,0.24575978170935633
19,19,w19,1.8076107663844444e10,134447.4159805403,19,19,0.25000000000063316,0.7500000000000954,-1.0
19,19,w19,1.8076107663844444e10,134447.4159805403,20,20,0.49999999999953393,0.2500000000002257,-0.245759722868299
19,19,w19,1.8076107663844444e10,134447.4159805403,21,21,0.5000000000003757,0.5000000000003757,6.016525987103585e-8
19,19,w19,1.8076107663844444e10,134447.4159805403,22,22,0.5000000000012177,0.749999999999844,0.24575966830176493
19,19,w19,1.8076107663844444e10,134447.4159805403,23,23,0.7499999999995922,0.24999999999981837,0.9999999363093044
19,19,w19,1.8076107663844444e10,134447.4159805403,24,24,0.749999999999844,0.49999999999953393,-0.24575964165186154
19,19,w19,1.8076107663844444e10,134447.4159805403,25,25,0.7500000000000953,0.7499999999995921,0.0
20,20,w20,1.8096085788655968e10,134521.69263228873,1,1,0.0,0.0,-2.044767951193238e-7
20,20,w20,1.8096085788655968e10,134521.69263228873,2,2,1.0,0.0,2.6063485478583657e-7
20,20,w20,1.8096085788655968e10,134521.69263228873,3,3,1.0,1.0,-1.79025350594958e-7
20,20,w20,1.8096085788655968e10,134521.69263228873,4,4,0.0,1.0,1.293923526991617e-7
20,20,w20,1.8096085788655968e10,134521.69263228873,5,5,0.24999999999941094,0.0,0.056429753023679204
20,20,w20,1.8096085788655968e10,134521.69263228873,6,6,0.4999999999986921,0.0,3.787282220179135e-8
20,20,w20,1.8096085788655968e10,134521.69263228873,7,7,0.7499999999993406,0.0,-0.056429821339777655
20,20,w20,1.8096085788655968e10,134521.69263228873,8,8,1.0,0.24999999999941094,0.056429395665191506
20,20,w20,1.8096085788655968e10,134521.69263228873,9,9,1.0,0.4999999999986921,6.68922378410867e-8
20,20,w20,1.8096085788655968e10,134521.69263228873,10,10,1.0,0.7499999999993406,-0.0564295015794176
20,20,w20,1.8096085788655968e10,134521.69263228873,11,11,0.7500000000003471,1.0,0.05642974285038726
20,20,w20,1.8096085788655968e10,134521.69263228873,12,12,0.5000000000020595,1.0,-5.679973973007694e-8
20,20,w20,1.8096085788655968e10,134521.69263228873,13,13,0.2500000000010405,1.0,-0.05642966416647707
20,20,w20,1.8096085788655968e10,134521.69263228873,14,14,0.0,0.7500000000003471,0.05642955649893255
20,20,w20,1.8096085788655968e10,134521.69263228873,15,15,0.0,0.5000000000020595,-4.5505707234755486e-8
20,20,w20,1.8096085788655968e10,134521.69263228873,16,16,0.0,0.2500000000010405,-0.05642946362830538
20,20,w20,1.8096085788655968e10,134521.69263228873,17,17,0.24999999999981837,0.25000000000063316,-0.34624018714393984
20,20,w20,1.8096085788655968e10,134521.69263228873,18,18,0.2500000000002257,0.5000000000012177,-0.4005499465501683
20,20,w20,1.8096085788655968e10,134521.69263228873,19,19,0.25000000000063316,0.7500000000000954,1.0
20,20,w20,1.8096085788655968e10,134521.69263228873,20,20,0.49999999999953393,0.2500000000002257,-0.4596606675636584
20,20,w20,1.8096085788655968e10,134521.69263228873,21,21,0.5000000000003757,0.5000000000003757,0.4097017171423344
20,20,w20,1.8096085788655968e10,134521.69263228873,22,22,0.5000000000012177,0.749999999999844,-0.24008699257571006
20,20,w20,1.8096085788655968e10,134521.69263228873,23,23,0.7499999999995922,0.24999999999981837,-0.9948458055133517
20,20,w20,1.8096085788655968e10,134521.69263228873,24,24,0.749999999999844,0.49999999999953393,0.39420483087983116
20,20,w20,1.8096085788655968e10,134521.69263228873,25,25,0.7500000000000953,0.7499999999995921,0.0
21,21,w21,1.9226430910693398e10,138659.40613854292,1,1,0.0,0.0,2.313921113583754e-14
21,21,w21,1.9226430910693398e10,138659.40613854292,2,2,1.0,0.0,-5.914679079765495e-14
21,21,w21,1.9226430910693398e10,138659.40613854292,3,3,1.0,1.0,6.022595072513496e-14
21,21,w21,1.9226430910693398e10,138659.40613854292,4,4,0.0,1.0,-5.403875346665969e-14
21,21,w21,1.9226430910693398e10,138659.40613854292,5,5,0.24999999999941094,0.0,-6.821131743697728e-8
21,21,w21,1.9226430910693398e10,138659.40613854292,6,6,0.4999999999986921,0.0,1.1142136614408169e-7
21,21,w21,1.9226430910693398e10,138659.40613854292,7,7,0.7499999999993406,0.0,-6.821128651656858e-8
21,21,w21,1.9226430910693398e10,138659.40613854292,8,8,1.0,0.24999999999941094,6.8211351502873e-8
21,21,w21,1.9226430910693398e10,138659.40613854292,9,9,1.0,0.4999999999986921,-1.1142137291770954e-7
21,21,w21,1.9226430910693398e10,138659.40613854292,10,10,1.0,0.7499999999993406,6.821128693938849e-8
21,21,w21,1.9226430910693398e10,138659.40613854292,11,11,0.7500000000003471,1.0,-6.821135581086322e-8
21,21,w21,1.9226430910693398e10,138659.40613854292,12,12,0.5000000000020595,1.0,1.1142139800084369e-7
21,21,w21,1.9226430910693398e10,138659.40613854292,13,13,0.2500000000010405,1.0,-6.82113038347693e-8
21,21,w21,1.9226430910693398e10,138659.40613854292,14,14,0.0,0.7500000000003471,6.821134539165963e-8
21,21,w21,1.9226430910693398e10,138659.40613854292,15,15,0.0,0.5000000000020595,-1.1142135804824368e-7
21,21,w21,1.9226430910693398e10,138659.40613854292,16,16,0.0,0.2500000000010405,6.821130632379565e-8
21,21,w21,1.9226430910693398e10,138659.40613854292,17,17,0.24999999999981837,0.25000000000063316,-1.2906942513063765e-6
21,21,w21,1.9226430910693398e10,138659.40613854292,18,18,0.2500000000002257,0.5000000000012177,-0.9999983825428285
21,21,w21,1.9226430910693398e10,138659.40613854292,19,19,0.25000000000063316,0.7500000000000954,-1.3692191011949372e-7
21,21,w21,1.9226430910693398e10,138659.40613854292,20,20,0.49999999999953393,0.2500000000002257,1.0
21,21,w21,1.9226430910693398e10,138659.40613854292,21,21,0.5000000000003757,0.5000000000003757,4.702331928152647e-7
21,21,w21,1.9226430910693398e10,138659.40613854292,22,22,0.5000000000012177,0.749999999999844,0.9999988708679217
21,21,w21,1.9226430910693398e10,138659.40613854292,23,23,0.7499999999995922,0.24999999999981837,-3.8049937672806496e-7
21,21,w21,1.9226430910693398e10,138659.40613854292,24,24,0.749999999999844,0.49999999999953393,-0.9999992578348705
21,21,w21,1.9226430910693398e10,138659.40613854292,25,25,0.7500000000000953,0.7499999999995921,-0.0
22,22,w22,2.02300774280935e10,142232.4766995692,1,1,0.0,0.0,-5.00300335760569e-8
22,22,w22,2.02300774280935e10,142232.4766995692,2,2,1.0,0.0,-1.9032930549673355e-14
22,22,w22,2.02300774280935e10,142232.4766995692,3,3,1.0,1.0,5.0030027498622386e-8
22,22,w22,2.02300774280935e10,142232.4766995692,4,4,0.0,1.0,3.0359403452122895e-14
22,22,w22,2.02300774280935e10,142232.4766995692,5,5,0.24999999999941094,0.0,4.726857497223923e-8
22,22,w22,2.02300774280935e10,142232.4766995692,6,6,0.4999999999986921,0.0,-5.893343946152121e-8
22,22,w22,2.02300774280935e10,142232.4766995692,7,7,0.7499999999993406,0.0,5.421911970081011e-8
22,22,w22,2.02300774280935e10,142232.4766995692,8,8,1.0,0.24999999999941094,-5.4219147130386536e-8
22,22,w22,2.02300774280935e10,142232.4766995692,9,9,1.0,0.4999999999986921,5.8933436063949924e-8
22,22,w22,2.02300774280935e10,142232.4766995692,10,10,1.0,0.7499999999993406,-4.726856216372998e-8
22,22,w22,2.02300774280935e10,142232.4766995692,11,11,0.7500000000003471,1.0,-4.7268558956631397e-8
22,22,w22,2.02300774280935e10,142232.4766995692,12,12,0.5000000000020595,1.0,5.893343133745423e-8
22,22,w22,2.02300774280935e10,142232.4766995692,13,13,0.2500000000010405,1.0,-5.42191267869735e-8
22,22,w22,2.02300774280935e10,142232.4766995692,14,14,0.0,0.7500000000003471,5.421913044105141e-8
22,22,w22,2.02300774280935e10,142232.4766995692,15,15,0.0,0.5000000000020595,-5.8933435426221293e-8
22,22,w22,2.02300774280935e10,142232.4766995692,16,16,0.0,0.2500000000010405,4.726857345406454e-8
22,22,w22,2.02300774280935e10,142232.4766995692,17,17,0.24999999999981837,0.25000000000063316,-0.9999999584203811
22,22,w22,2.02300774280935e10,142232.4766995692,18,18,0.2500000000002257,0.5000000000012177,0.7318099164192958
22,22,w22,2.02300774280935e10,142232.4766995692,19,19,0.25000000000063316,0.7500000000000954,-5.182526101226268e-8
22,22,w22,2.02300774280935e10,142232.4766995692,20,20,0.49999999999953393,0.2500000000002257,0.7318097036511308
22,22,w22,2.02300774280935e10,142232.4766995692,21,21,0.5000000000003757,0.5000000000003757,7.872599533044387e-8
22,22,w22,2.02300774280935e10,142232.4766995692,22,22,0.5000000000012177,0.749999999999844,-0.7318102047271268
22,22,w22,2.02300774280935e10,142232.4766995692,23,23,0.7499999999995922,0.24999999999981837,-1.7024421999907655e-7
22,22,w22,2.02300774280935e10,142232.4766995692,24,24,0.749999999999844,0.49999999999953393,-0.7318098630130859
22,22,w22,2.02300774280935e10,142232.4766995692,25,25,0.7500000000000953,0.7499999999995921,1.0
23,23,w23,2.0230077473903343e10,142232.47686060783,1,1,0.0,0.0,4.185060649991297e-17
23,23,w23,2.0230077473903343e10,142232.47686060783,2,2,1.0,0.0,-5.0030030620658636e-8
23,23,w23,2.0230077473903343e10,142232.47686060783,3,3,1.0,1.0,-1.4731021603389118e-15
23,23,w23,2.0230077473903343e10,142232.47686060783,4,4,0.0,1.0,5.003003249178183e-8
23,23,w23,2.0230077473903343e10,142232.47686060783,5,5,0.24999999999941094,0.0,5.421912948175186e-8
23,23,w23,2.0230077473903343e10,142232.47686060783,6,6,0.4999999999986921,0.0,-5.893343726253004e-8
23,23,w23,2.0230077473903343e10,142232.47686060783,7,7,0.7499999999993406,0.0,4.7268565604006597e-8
23,23,w23,2.0230077473903343e10,142232.47686060783,8,8,1.0,0.24999999999941094,4.726856364429301e-8
23,23,w23,2.0230077473903343e10,142232.47686060783,9,9,1.0,0.4999999999986921,-5.893343793316448e-8
23,23,w23,2.0230077473903343e10,142232.47686060783,10,10,1.0,0.7499999999993406,5.421913235856321e-8
23,23,w23,2.0230077473903343e10,142232.47686060783,11,11,0.7500000000003471,1.0,-5.421913210622507e-8
23,23,w23,2.0230077473903343e10,142232.47686060783,12,12,0.5000000000020595,1.0,5.893343909815508e-8
23,23,w23,2.0230077473903343e10,142232.47686060783,13,13,0.2500000000010405,1.0,-4.726856306056659e-8
23,23,w23,2.0230077473903343e10,142232.47686060783,14,14,0.0,0.7500000000003471,-4.7268566158625725e-8
23,23,w23,2.0230077473903343e10,142232.47686060783,15,15,0.0,0.5000000000020595,5.8933437604420985e-8
23,23,w23,2.0230077473903343e10,142232.47686060783,16,16,0.0,0.2500000000010405,-5.4219128108716565e-8
23,23,w23,2.0230077473903343e10,142232.47686060783,17,17,0.24999999999981837,0.25000000000063316,1.1685710368615431e-7
23,23,w23,2.0230077473903343e10,142232.47686060783,18,18,0.2500000000002257,0.5000000000012177,-0.7318098611800358
23,23,w23,2.0230077473903343e10,142232.47686060783,19,19,0.25000000000063316,0.7500000000000954,0.9999999590435708
23,23,w23,2.0230077473903343e10,142232.47686060783,20,20,0.49999999999953393,0.2500000000002257,0.7318098788453157
23,23,w23,2.0230077473903343e10,142232.47686060783,21,21,0.5000000000003757,0.5000000000003757,3.348482112436269e-8
23,23,w23,2.0230077473903343e10,142232.47686060783,22,22,0.5000000000012177,0.749999999999844,-0.7318098124599064
23,23,w23,2.0230077473903343e10,142232.47686060783,23,23,0.7499999999995922,0.24999999999981837,-1.0
23,23,w23,2.0230077473903343e10,142232.47686060783,24,24,0.749999999999844,0.49999999999953393,0.7318097803665295
23,23,w23,2.0230077473903343e10,142232.47686060783,25,25,0.7500000000000953,0.7499999999995921,0.0
24,24,w24,2.0592781306780212e10,143501.85123119567,1,1,0.0,0.0,1.8132647677620075e-8
24,24,w24,2.0592781306780212e10,143501.85123119567,2,2,1.0,0.0,-4.039028077306327e-8
24,24,w24,2.0592781306780212e10,143501.85123119567,3,3,1.0,1.0,4.429817869309482e-8
24,24,w24,2.0592781306780212e10,143501.85123119567,4,4,0.0,1.0,-3.8216626471381495e-8
24,24,w24,2.0592781306780212e10,143501.85123119567,5,5,0.24999999999941094,0.0,-0.12095981987587419
24,24,w24,2.0592781306780212e10,143501.85123119567,6,6,0.4999999999986921,0.0,-7.92552299367453e-9
24,24,w24,2.0592781306780212e10,143501.85123119567,7,7,0.7499999999993406,0.0,0.12095986344710632
24,24,w24,2.0592781306780212e10,143501.85123119567,8,8,1.0,0.24999999999941094,-0.1209598068711959
24,24,w24,2.0592781306780212e10,143501.85123119567,9,9,1.0,0.4999999999986921,1.0087323508491244e-8
24,24,w24,2.0592781306780212e10,143501.85123119567,10,10,1.0,0.7499999999993406,0.12095978713566426
24,24,w24,2.0592781306780212e10,143501.85123119567,11,11,0.7500000000003471,1.0,-0.12095985171434416
24,24,w24,2.0592781306780212e10,143501.85123119567,12,12,0.5000000000020595,1.0,3.189363103706705e-8
24,24,w24,2.0592781306780212e10,143501.85123119567,13,13,0.2500000000010405,1.0,0.12095983837704694
24,24,w24,2.0592781306780212e10,143501.85123119567,14,14,0.0,0.7500000000003471,-0.12095980460170049
24,24,w24,2.0592781306780212e10,143501.85123119567,15,15,0.0,0.5000000000020595,1.522882135449563e-10
24,24,w24,2.0592781306780212e10,143501.85123119567,16,16,0.0,0.2500000000010405,0.12095980223208601
24,24,w24,2.0592781306780212e10,143501.85123119567,17,17,0.24999999999981837,0.25000000000063316,-0.42784826249550606
24,24,w24,2.0592781306780212e10,143501.85123119567,18,18,0.2500000000002257,0.5000000000012177,0.42016037686188223
24,24,w24,2.0592781306780212e10,143501.85123119567,19,19,0.25000000000063316,0.7500000000000954,-0.24595127342852927
24,24,w24,2.0592781306780212e10,143501.85123119567,20,20,0.49999999999953393,0.2500000000002257,1.0
24,24,w24,2.0592781306780212e10,143501.85123119567,21,21,0.5000000000003757,0.5000000000003757,0.586298019797893
24,24,w24,2.0592781306780212e10,143501.85123119567,22,22,0.5000000000012177,0.749999999999844,-0.4506831159981691
24,24,w24,2.0592781306780212e10,143501.85123119567,23,23,0.7499999999995922,0.24999999999981837,-0.6091371968103697
24,24,w24,2.0592781306780212e10,143501.85123119567,24,24,0.749999999999844,0.49999999999953393,-0.16581174390787037
24,24,w24,2.0592781306780212e10,143501.85123119567,25,25,0.7500000000000953,0.7499999999995921,-0.0
25,25,w25,2.1147457950721153e10,145421.6557144126,1,1,0.0,0.0,1.5124547330112159e-7
25,25,w25,2.1147457950721153e10,145421.6557144126,2,2,1.0,0.0,-1.5124548423844047e-7
25,25,w25,2.1147457950721153e10,145421.6557144126,3,3,1.0,1.0,1.512454819706464e-7
25,25,w25,2.1147457950721153e10,145421.6557144126,4,4,0.0,1.0,-1.5124547719119838e-7
25,25,w25,2.1147457950721153e10,145421.6557144126,5,5,0.24999999999941094,0.0,-1.3542569894429065e-7
25,25,w25,2.1147457950721153e10,145421.6557144126,6,6,0.4999999999986921,0.0,-6.996989929616829e-15
25,25,w25,2.1147457950721153e10,145421.6557144126,7,7,0.7499999999993406,0.0,1.354257136757218e-7
25,25,w25,2.1147457950721153e10,145421.6557144126,8,8,1.0,0.24999999999941094,1.3542569208209873e-7
25,25,w25,2.1147457950721153e10,145421.6557144126,9,9,1.0,0.4999999999986921,1.3297162777729182e-14
25,25,w25,2.1147457950721153e10,145421.6557144126,10,10,1.0,0.7499999999993406,-1.3542570232728497e-7
25,25,w25,2.1147457950721153e10,145421.6557144126,11,11,0.7500000000003471,1.0,-1.3542570675068322e-7
25,25,w25,2.1147457950721153e10,145421.6557144126,12,12,0.5000000000020595,1.0,-4.888919336919583e-15
25,25,w25,2.1147457950721153e10,145421.6557144126,13,13,0.2500000000010405,1.0,1.3542570435369864e-7
25,25,w25,2.1147457950721153e10,145421.6557144126,14,14,0.0,0.7500000000003471,1.354256949078523e-7
25,25,w25,2.1147457950721153e10,145421.6557144126,15,15,0.0,0.5000000000020595,7.007747266435936e-15
25,25,w25,2.1147457950721153e10,145421.6557144126,16,16,0.0,0.2500000000010405,-1.354256999285502e-7
25,25,w25,2.1147457950721153e10,145421.6557144126,17,17,0.24999999999981837,0.25000000000063316,-0.9999996022804345
25,25,w25,2.1147457950721153e10,145421.6557144126,18,18,0.2500000000002257,0.5000000000012177,4.1195569281688654e-8
25,25,w25,2.1147457950721153e10,145421.6557144126,19,19,0.25000000000063316,0.7500000000000954,1.0
25,25,w25,2.1147457950721153e10,145421.6557144126,20,20,0.49999999999953393,0.2500000000002257,-8.501323283584088e-8
25,25,w25,2.1147457950721153e10,145421.6557144126,21,21,0.5000000000003757,0.5000000000003757,1.270179998261614e-7
25,25,w25,2.1147457950721153e10,145421.6557144126,22,22,0.5000000000012177,0.749999999999844,1.4937678721060397e-7
25,25,w25,2.1147457950721153e10,145421.6557144126,23,23,0.7499999999995922,0.24999999999981837,0.999999523512303
25,25,w25,2.1147457950721153e10,145421.6557144126,24,24,0.749999999999844,0.49999999999953393,-1.4824949114530929e-8
25,25,w25,2.1147457950721153e10,145421.6557144126,25,25,0.7500000000000953,0.7499999999995921,-0.9999994939928056
26,26,w26,2.185490086203541e10,147834.03147460808,1,1,0.0,0.0,-8.771043927103493e-8
26,26,w26,2.185490086203541e10,147834.03147460808,2,2,1.0,0.0,6.70733159677509e-16
26,26,w26,2.185490086203541e10,147834.03147460808,3,3,1.0,1.0,8.77104522247308e-8
26,26,w26,2.185490086203541e10,147834.03147460808,4,4,0.0,1.0,-7.511590936635032e-15
26,26,w26,2.185490086203541e10,147834.03147460808,5,5,0.24999999999941094,0.0,1.3233695834354352e-7
26,26,w26,2.185490086203541e10,147834.03147460808,6,6,0.4999999999986921,0.0,-1.5610353431475287e-7
26,26,w26,2.185490086203541e10,147834.03147460808,7,7,0.7499999999993406,0.0,9.283720439146743e-8
26,26,w26,2.185490086203541e10,147834.03147460808,8,8,1.0,0.24999999999941094,-9.283727691186949e-8
26,26,w26,2.185490086203541e10,147834.03147460808,9,9,1.0,0.4999999999986921,1.5610354671594936e-7
26,26,w26,2.185490086203541e10,147834.03147460808,10,10,1.0,0.7499999999993406,-1.3233695489246025e-7
26,26,w26,2.185490086203541e10,147834.03147460808,11,11,0.7500000000003471,1.0,-1.3233693464650274e-7
26,26,w26,2.185490086203541e10,147834.03147460808,12,12,0.5000000000020595,1.0,1.561034356693155e-7
26,26,w26,2.185490086203541e10,147834.03147460808,13,13,0.2500000000010405,1.0,-9.283704421097341e-8
26,26,w26,2.185490086203541e10,147834.03147460808,14,14,0.0,0.7500000000003471,9.283713977181786e-8
26,26,w26,2.185490086203541e10,147834.03147460808,15,15,0.0,0.5000000000020595,-1.5610346202383642e-7
26,26,w26,2.185490086203541e10,147834.03147460808,16,16,0.0,0.2500000000010405,1.3233690343644476e-7
26,26,w26,2.185490086203541e10,147834.03147460808,17,17,0.24999999999981837,0.25000000000063316,-0.6918104090213227
26,26,w26,2.185490086203541e10,147834.03147460808,18,18,0.2500000000002257,0.5000000000012177,0.9999970940937982
26,26,w26,2.185490086203541e10,147834.03147460808,19,19,0.25000000000063316,0.7500000000000954,-2.1007467636679073e-7
26,26,w26,2.185490086203541e10,147834.03147460808,20,20,0.49999999999953393,0.2500000000002257,0.9999993759808009
26,26,w26,2.185490086203541e10,147834.03147460808,21,21,0.5000000000003757,0.5000000000003757,2.0870544975853198e-8
26,26,w26,2.185490086203541e10,147834.03147460808,22,22,0.5000000000012177,0.749999999999844,-0.99999608622157
26,26,w26,2.185490086203541e10,147834.03147460808,23,23,0.7499999999995922,0.24999999999981837,-3.9282375713762694e-7
26,26,w26,2.185490086203541e10,147834.03147460808,24,24,0.749999999999844,0.49999999999953393,-1.0
26,26,w26,2.185490086203541e10,147834.03147460808,25,25,0.7500000000000953,0.7499999999995921,0.691810551081236
27,27,w27,2.185490086292001e10,147834.03147759993,1,1,0.0,0.0,8.65616059687524e-15
27,27,w27,2.185490086292001e10,147834.03147759993,2,2,1.0,0.0,8.771064299080118e-8
27,27,w27,2.185490086292001e10,147834.03147759993,3,3,1.0,1.0,-1.4276981769399077e-14
27,27,w27,2.185490086292001e10,147834.03147759993,4,4,0.0,1.0,-8.771064330495732e-8
27,27,w27,2.185490086292001e10,147834.03147759993,5,5,0.24999999999941094,0.0,-9.283739177223397e-8
27,27,w27,2.185490086292001e10,147834.03147759993,6,6,0.4999999999986921,0.0,1.5610386488138608e-7
27,27,w27,2.185490086292001e10,147834.03147759993,7,7,0.7499999999993406,0.0,-1.3233726297811397e-7
27,27,w27,2.185490086292001e10,147834.03147759993,8,8,1.0,0.24999999999941094,-1.323372458329929e-7
27,27,w27,2.185490086292001e10,147834.03147759993,9,9,1.0,0.4999999999986921,1.561038459240915e-7
27,27,w27,2.185490086292001e10,147834.03147759993,10,10,1.0,0.7499999999993406,-9.28373615670472e-8
27,27,w27,2.185490086292001e10,147834.03147759993,11,11,0.7500000000003471,1.0,9.283740581674154e-8
27,27,w27,2.185490086292001e10,147834.03147759993,12,12,0.5000000000020595,1.0,-1.561038772353348e-7
27,27,w27,2.185490086292001e10,147834.03147759993,13,13,0.2500000000010405,1.0,1.3233725264734278e-7
27,27,w27,2.185490086292001e10,147834.03147759993,14,14,0.0,0.7500000000003471,1.32337237826402e-7
27,27,w27,2.185490086292001e10,147834.03147759993,15,15,0.0,0.5000000000020595,-1.561038120077958e-7
27,27,w27,2.185490086292001e10,147834.03147759993,16,16,0.0,0.2500000000010405,9.283735576613178e-8
27,27,w27,2.185490086292001e10,147834.03147759993,17,17,0.24999999999981837,0.25000000000063316,1.5944788689351242e-7
27,27,w27,2.185490086292001e10,147834.03147759993,18,18,0.2500000000002257,0.5000000000012177,0.9999998906102748
27,27,w27,2.185490086292001e10,147834.03147759993,19,19,0.25000000000063316,0.7500000000000954,-0.6918119718385247
27,27,w27,2.185490086292001e10,147834.03147759993,20,20,0.49999999999953393,0.2500000000002257,-0.9999997227831804
27,27,w27,2.185490086292001e10,147834.03147759993,21,21,0.5000000000003757,0.5000000000003757,1.545840759157085e-7
27,27,w27,2.185490086292001e10,147834.03147759993,22,22,0.5000000000012177,0.749999999999844,1.0
27,27,w27,2.185490086292001e10,147834.03147759993,23,23,0.7499999999995922,0.24999999999981837,0.6918120432332949
27,27,w27,2.185490086292001e10,147834.03147759993,24,24,0.749999999999844,0.49999999999953393,-0.9999997454547903
27,27,w27,2.185490086292001e10,147834.03147759993,25,25,0.7500000000000953,0.7499999999995921,0.0
28,28,w28,2.2638703907231472e10,150461.63599812236,1,1,0.0,0.0,-5.813731660621315e-14
28,28,w28,2.2638703907231472e10,150461.63599812236,2,2,1.0,0.0,-1.3518007109839189e-14
28,28,w28,2.2638703907231472e10,150461.63599812236,3,3,1.0,1.0,8.176338387480496e-15
28,28,w28,2.2638703907231472e10,150461.63599812236,4,4,0.0,1.0,-2.6882089038902654e-14
28,28,w28,2.2638703907231472e10,150461.63599812236,5,5,0.24999999999941094,0.0,1.1496380746282208e-6
28,28,w28,2.2638703907231472e10,150461.63599812236,6,6,0.4999999999986921,0.0,-1.643724462927837e-6
28,28,w28,2.2638703907231472e10,150461.63599812236,7,7,0.7499999999993406,0.0,1.149637882087227e-6
28,28,w28,2.2638703907231472e10,150461.63599812236,8,8,1.0,0.24999999999941094,-1.1496379996779233e-6
28,28,w28,2.2638703907231472e10,150461.63599812236,9,9,1.0,0.4999999999986921,1.6437244769665392e-6
28,28,w28,2.2638703907231472e10,150461.63599812236,10,10,1.0,0.7499999999993406,-1.1496379016539216e-6
28,28,w28,2.2638703907231472e10,150461.63599812236,11,11,0.7500000000003471,1.0,1.149638037815973e-6
28,28,w28,2.2638703907231472e10,150461.63599812236,12,12,0.5000000000020595,1.0,-1.6437245101486153e-6
28,28,w28,2.2638703907231472e10,150461.63599812236,13,13,0.2500000000010405,1.0,1.149637927169071e-6
28,28,w28,2.2638703907231472e10,150461.63599812236,14,14,0.0,0.7500000000003471,-1.149638058529453e-6
28,28,w28,2.2638703907231472e10,150461.63599812236,15,15,0.0,0.5000000000020595,1.6437245480536739e-6
28,28,w28,2.2638703907231472e10,150461.63599812236,16,16,0.0,0.2500000000010405,-1.1496379344369582e-6
28,28,w28,2.2638703907231472e10,150461.63599812236,17,17,0.24999999999981837,0.25000000000063316,-1.578967493276355e-6
28,28,w28,2.2638703907231472e10,150461.63599812236,18,18,0.2500000000002257,0.5000000000012177,1.0
28,28,w28,2.2638703907231472e10,150461.63599812236,19,19,0.25000000000063316,0.7500000000000954,-1.9363643159252616e-6
28,28,w28,2.2638703907231472e10,150461.63599812236,20,20,0.49999999999953393,0.2500000000002257,-0.999997048928182
28,28,w28,2.2638703907231472e10,150461.63599812236,21,21,0.5000000000003757,0.5000000000003757,3.0122104621116684e-6
28,28,w28,2.2638703907231472e10,150461.63599812236,22,22,0.5000000000012177,0.749999999999844,-0.9999995070926085
28,28,w28,2.2638703907231472e10,150461.63599812236,23,23,0.7499999999995922,0.24999999999981837,-2.5241850565853823e-6
28,28,w28,2.2638703907231472e10,150461.63599812236,24,24,0.749999999999844,0.49999999999953393,0.9999990719378371
28,28,w28,2.2638703907231472e10,150461.63599812236,25,25,0.7500000000000953,0.7499999999995921,0.0
29,29,w29,2.3595436069637917e10,153608.05991105386,1,1,0.0,0.0,9.503705802222597e-9
29,29,w29,2.3595436069637917e10,153608.05991105386,2,2,1.0,0.0,9.503701825741276e-9
29,29,w29,2.3595436069637917e10,153608.05991105386,3,3,1.0,1.0,9.503708173322404e-9
29,29,w29,2.3595436069637917e10,153608.05991105386,4,4,0.0,1.0,9.503707165778279e-9
29,29,w29,2.3595436069637917e10,153608.05991105386,5,5,0.24999999999941094,0.0,-5.853406829868282e-9
29,29,w29,2.3595436069637917e10,153608.05991105386,6,6,0.4999999999986921,0.0,-7.157453020261245e-9
29,29,w29,2.3595436069637917e10,153608.05991105386,7,7,0.7499999999993406,0.0,-5.853405932541526e-9
29,29,w29,2.3595436069637917e10,153608.05991105386,8,8,1.0,0.24999999999941094,-5.8534046238534705e-9
29,29,w29,2.3595436069637917e10,153608.05991105386,9,9,1.0,0.4999999999986921,-7.157459551212831e-9
29,29,w29,2.3595436069637917e10,153608.05991105386,10,10,1.0,0.7499999999993406,-5.853402467702635e-9
29,29,w29,2.3595436069637917e10,153608.05991105386,11,11,0.7500000000003471,1.0,-5.853415637924261e-9
29,29,w29,2.3595436069637917e10,153608.05991105386,12,12,0.5000000000020595,1.0,-7.1574482555313135e-9
29,29,w29,2.3595436069637917e10,153608.05991105386,13,13,0.2500000000010405,1.0,-5.853399894729235e-9
29,29,w29,2.3595436069637917e10,153608.05991105386,14,14,0.0,0.7500000000003471,-5.85340724440874e-9
29,29,w29,2.3595436069637917e10,153608.05991105386,15,15,0.0,0.5000000000020595,-7.1574468765026776e-9
